,model,portfolio_return,portfolio_cvar
2000-01-31,RW-DCC-SKT,0.01802842053340337,0.048607898924025804
2000-02-29,RW-DCC-SKT,0.02868920001312051,0.011373110905185582
2000-03-31,RW-DCC-SKT,-0.10162629059131185,0.09015958968497964
2000-04-30,RW-DCC-SKT,0.0042988765058050715,0.040507181350792655
2000-05-31,RW-DCC-SKT,0.014382639593145232,0.022220495037449845
2000-06-30,RW-DCC-SKT,-0.07185282685771865,0.07308683164446803
2000-07-31,RW-DCC-SKT,-0.015332617577678495,0.11230900018817985
2000-08-31,RW-DCC-SKT,-0.002891003334867656,0.03214421271008563
2000-09-30,RW-DCC-SKT,0.014751232797907016,0.019176930676474885
2000-10-31,RW-DCC-SKT,0.032860046404554234,0.017610906402031192
2000-11-30,RW-DCC-SKT,0.05507134433859116,0.036811945646980676
2000-12-31,RW-DCC-SKT,0.04373421735526319,0.007061644306195635
2001-01-31,RW-DCC-SKT,-0.0024872615613776607,0.00397881698171651
2001-02-28,RW-DCC-SKT,0.010127629868147414,0.06551040757614683
2001-03-31,RW-DCC-SKT,0.031082832956373516,0.01742350402889587
2001-04-30,RW-DCC-SKT,-0.022092036666787884,0.04236571026510498
2001-05-31,RW-DCC-SKT,0.010358500591358883,0.0753803018955339
2001-06-30,RW-DCC-SKT,0.016257876199927686,0.01878784183691044
2001-07-31,RW-DCC-SKT,0.026673556847438874,0.02386285778107661
2001-08-31,RW-DCC-SKT,0.0262524744496033,0.04976625041596045
2001-09-30,RW-DCC-SKT,0.005852870069290578,0.025768381425029782
2001-10-31,RW-DCC-SKT,-0.03236179847026758,0.07527773551145052
2001-11-30,RW-DCC-SKT,0.0071491787730259436,0.07838008789720703
2001-12-31,RW-DCC-SKT,0.014434775560221894,0.02965172421586314
2002-01-31,RW-DCC-SKT,0.020859732464155054,0.024412259974151775
2002-02-28,RW-DCC-SKT,0.045638588664282075,0.024697561579312736
2002-03-31,RW-DCC-SKT,0.012751879516401504,0.025884467728814656
2002-04-30,RW-DCC-SKT,0.022562285985198917,0.0165995443434263
2002-05-31,RW-DCC-SKT,0.001809040899467972,0.024270890053178507
2002-06-30,RW-DCC-SKT,0.013612917198572886,0.04737066344009357
2002-07-31,RW-DCC-SKT,-0.005493590288871874,0.034526848753250274
2002-08-31,RW-DCC-SKT,0.0136070034062169,0.06586349842616089
2002-09-30,RW-DCC-SKT,-0.0060393918629488945,0.04269959656528297
2002-10-31,RW-DCC-SKT,-0.036080026763401905,0.030519423119484437
2002-11-30,RW-DCC-SKT,0.053456489946311574,0.03573404424466163
2002-12-31,RW-DCC-SKT,-0.023498851783226773,0.002079967467626159
2003-01-31,RW-DCC-SKT,-0.004500539379660882,0.06199077538649314
2003-02-28,RW-DCC-SKT,-0.0077330313837560526,0.049994140557937265
2003-03-31,RW-DCC-SKT,0.0166604408931071,0.06473929529163291
2003-04-30,RW-DCC-SKT,-0.010986247448110147,0.02389913178670032
2003-05-31,RW-DCC-SKT,0.026113478387482136,0.009399287520515406
2003-06-30,RW-DCC-SKT,0.0038185969853771354,0.007169354621617716
2003-07-31,RW-DCC-SKT,0.0010288410963952641,0.030613648052290873
2003-08-31,RW-DCC-SKT,0.022346234266657352,0.026973313742063066
2003-09-30,RW-DCC-SKT,0.0005941055964819704,0.010035888545775614
2003-10-31,RW-DCC-SKT,0.0024091976201422666,0.03979906523210241
2003-11-30,RW-DCC-SKT,0.017048127026293197,0.008279940322796836
2003-12-31,RW-DCC-SKT,0.007381557298268631,0.01533340342629735
2004-01-31,RW-DCC-SKT,0.008335105382665265,0.021387006330834072
2004-02-29,RW-DCC-SKT,-0.0036376112395420162,0.009962622339098061
2004-03-31,RW-DCC-SKT,0.0056753031810261026,0.023022757462891202
2004-04-30,RW-DCC-SKT,0.0015754329681298158,0.020817484126717363
2004-05-31,RW-DCC-SKT,-0.0117689835999988,0.07775940575793919
2004-06-30,RW-DCC-SKT,0.015754083370275507,0.06865663982083395
2004-07-31,RW-DCC-SKT,-0.0020010246468609542,0.006218634485606142
2004-08-31,RW-DCC-SKT,0.011438184599786436,0.011696177750532659
2004-09-30,RW-DCC-SKT,-0.000517551729994124,0.018076194419251863
2004-10-31,RW-DCC-SKT,0.0014667501614419446,0.01027771409283164
2004-11-30,RW-DCC-SKT,0.01228551261775641,0.01871419590756737
2004-12-31,RW-DCC-SKT,0.004792702437432159,-0.0007031764944870841
2005-01-31,RW-DCC-SKT,-0.01219678567344365,0.012953336633395304
2005-02-28,RW-DCC-SKT,0.013581141693177385,0.01801436846116225
2005-03-31,RW-DCC-SKT,-0.0017371492604273029,0.006307401512413259
2005-04-30,RW-DCC-SKT,-0.004279092176715126,0.011523420716523354
2005-05-31,RW-DCC-SKT,-0.010252376464351292,0.04303635465038125
2005-06-30,RW-DCC-SKT,0.010036761606935292,0.02040592824105621
2005-07-31,RW-DCC-SKT,0.0034666933606356926,0.005304882725086715
2005-08-31,RW-DCC-SKT,-0.013977483674379511,0.01549801007339441
2005-09-30,RW-DCC-SKT,0.007769737264353555,0.025829207950613293
2005-10-31,RW-DCC-SKT,-0.0018911018262691122,0.017940020194976113
2005-11-30,RW-DCC-SKT,-0.0119713717812199,0.031499840532441856
2005-12-31,RW-DCC-SKT,-0.0024028846163102985,0.0427717232581634
2006-01-31,RW-DCC-SKT,-0.006621876308886886,0.026518381424745267
2006-03-31,RW-DCC-SKT,-0.004005021675214313,0.004424947170324703
2006-04-30,RW-DCC-SKT,0.001349726896531705,0.016559798634480358
2006-05-31,RW-DCC-SKT,0.00459349722639758,0.0005655339130774301
2006-06-30,RW-DCC-SKT,0.001979234679025714,0.0017842139023077084
2006-07-31,RW-DCC-SKT,0.013970167660480873,0.011207753475390292
2006-08-31,RW-DCC-SKT,-0.003981758771154394,0.0033126913728714472
2006-10-31,RW-DCC-SKT,0.00676130903626223,0.002888974842518751
2006-11-30,RW-DCC-SKT,0.005043539743902524,0.0060798830343017154
2006-12-31,RW-DCC-SKT,0.0009545858308448295,0.01722045586416136
2007-01-31,RW-DCC-SKT,0.0018836302846833824,0.00013298073550025135
2007-02-28,RW-DCC-SKT,-0.010314280012226494,0.008816791686936517
2007-03-31,RW-DCC-SKT,0.0013990209137074,0.03861765220823415
2007-04-30,RW-DCC-SKT,0.016761503254142156,0.010462909764562245
2007-05-31,RW-DCC-SKT,0.009417409233198108,6.1389528763839615e-06
2007-06-30,RW-DCC-SKT,0.0020096215923693034,0.0010011023036112503
2007-07-31,RW-DCC-SKT,-0.006515737411567791,0.011280692212201088
2007-08-31,RW-DCC-SKT,-0.01278133436473252,0.017543050379751485
2007-09-30,RW-DCC-SKT,0.031692446732489686,0.06353291429836663
2007-10-31,RW-DCC-SKT,0.0177416814761571,0.046204456028111296
2007-11-30,RW-DCC-SKT,-0.0491902441907717,0.06298645596412697
2007-12-31,RW-DCC-SKT,0.0089597413714718,0.003594519883330827
2008-01-31,RW-DCC-SKT,0.01647567354552654,0.011202850478616876
2008-03-31,RW-DCC-SKT,0.008749179796748663,0.013194980043164184
2008-04-30,RW-DCC-SKT,0.006397134220589264,0.010587097015018077
2008-05-31,RW-DCC-SKT,0.01021308246176996,1.2891371378400254e-05
2008-06-30,RW-DCC-SKT,0.025147334242409516,0.005599572261133581
2008-07-31,RW-DCC-SKT,-0.0012728958041143843,0.008588483849764095
2008-08-31,RW-DCC-SKT,0.01603187995874307,-5.840843740123539e-05
2008-09-30,RW-DCC-SKT,0.010558818018817279,0.0064905316403110645
2008-11-30,RW-DCC-SKT,0.03015913772106487,0.009692771701371202
2008-12-31,RW-DCC-SKT,-0.011464775581511823,0.000727404298076707
2009-01-31,RW-DCC-SKT,-0.015979779548019216,0.016146287804774544
2009-02-28,RW-DCC-SKT,0.0100493358530014,0.057570631977658694
2009-03-31,RW-DCC-SKT,-0.0261386576096948,0.04019802944145388
2009-04-30,RW-DCC-SKT,0.07036778350538282,0.10034377775137174
2009-06-30,RW-DCC-SKT,-0.006800506620666527,0.16221708937686508
2009-07-31,RW-DCC-SKT,0.022837233902757104,0.04115676435238225
2009-08-31,RW-DCC-SKT,0.02431427769164007,0.0017290831942609625
2009-09-30,RW-DCC-SKT,0.005567520698091192,0.003518934813393542
2009-10-31,RW-DCC-SKT,0.0022486270015453728,0.015594619358814588
2009-11-30,RW-DCC-SKT,0.011845223800933224,0.017217999646231545
2009-12-31,RW-DCC-SKT,0.01029747262858106,0.02436536550344346
2010-01-31,RW-DCC-SKT,-0.0013183342154044484,0.01598000037603136
2010-02-28,RW-DCC-SKT,0.014165012533469386,0.03300897176958187
2010-03-31,RW-DCC-SKT,0.022145828921234813,0.01644886193895673
2010-04-30,RW-DCC-SKT,0.017444269667943327,0.013652089395177354
2010-05-31,RW-DCC-SKT,0.0012589244781100258,0.004742646040060429
2010-06-30,RW-DCC-SKT,-0.0034567529604525348,0.018964005068880296
2010-07-31,RW-DCC-SKT,0.0016985566355815,0.03126060115205556
2010-08-31,RW-DCC-SKT,-0.011579523237308955,0.009860278690319444
2010-09-30,RW-DCC-SKT,-0.0019018072895963,0.02020391362262246
2010-10-31,RW-DCC-SKT,0.01129883629059075,0.01798737765112606
2010-11-30,RW-DCC-SKT,0.005368954049622176,0.009605352811827048
2010-12-31,RW-DCC-SKT,0.005885059666957829,0.01173855765263266
2011-01-31,RW-DCC-SKT,0.008841482212465354,0.007613406276630203
2011-02-28,RW-DCC-SKT,0.01127873571952263,0.031938902343305375
2011-03-31,RW-DCC-SKT,0.0022456079524929137,0.03219424516516706
2011-04-30,RW-DCC-SKT,0.008232025585507136,0.012942677783637788
2011-05-31,RW-DCC-SKT,0.010511405942015684,0.017302337699587916
2011-06-30,RW-DCC-SKT,0.01926539844108656,0.022700962024218497
2011-07-31,RW-DCC-SKT,0.01972470465375281,0.020289231521842793
2011-08-31,RW-DCC-SKT,0.033531483208792276,0.026180322521433257
2011-09-30,RW-DCC-SKT,0.0197045832743354,0.026017848201979003
2011-10-31,RW-DCC-SKT,-0.019154892563145478,0.025922360526828413
2011-11-30,RW-DCC-SKT,-0.002963661536127496,0.04515105322459176
2011-12-31,RW-DCC-SKT,0.017882232395877565,0.01260780082871678
2012-01-31,RW-DCC-SKT,-0.013677122600505576,0.0085885794330353
2012-02-29,RW-DCC-SKT,-0.0020725130971749727,0.05576972365435121
2012-03-31,RW-DCC-SKT,0.01065627262076487,0.03313021354719465
2012-04-30,RW-DCC-SKT,-0.005340917625492745,0.018868875500307542
2012-05-31,RW-DCC-SKT,0.014480067261904914,0.01652519853557288
2012-06-30,RW-DCC-SKT,-0.0010185947858219772,0.004822878156872803
2012-07-31,RW-DCC-SKT,0.0005374606007598477,0.022838172095123222
2012-08-31,RW-DCC-SKT,-0.005907293138436154,0.017500135595993793
2012-09-30,RW-DCC-SKT,0.016421771969423356,0.01621377831795695
2012-10-31,RW-DCC-SKT,0.024337447055399534,0.01845206604352535
2012-11-30,RW-DCC-SKT,0.004385338683430423,0.011792263900629112
2012-12-31,RW-DCC-SKT,0.0005857519164692458,0.014325252592712633
2013-01-31,RW-DCC-SKT,0.006289809041087233,0.01947076083286786
2013-02-28,RW-DCC-SKT,0.007100340693664504,0.018115982943554394
2013-03-31,RW-DCC-SKT,0.017220958777503854,0.029642020093202725
2013-04-30,RW-DCC-SKT,0.005669110446207566,0.008258276236420092
2013-05-31,RW-DCC-SKT,-0.002752561369640756,0.013710420335535748
2013-06-30,RW-DCC-SKT,0.0035965096716578135,0.007613044423808972
2013-07-31,RW-DCC-SKT,0.01625848706681639,0.025310083855399814
2013-08-31,RW-DCC-SKT,-0.009981805870883563,0.021295563807260276
2013-09-30,RW-DCC-SKT,0.0003484298676672768,0.023041111531450182
2013-10-31,RW-DCC-SKT,-0.01103268682731047,0.012195094808609577
2013-12-31,RW-DCC-SKT,-0.001782001574402366,0.014935843035411258
2014-01-31,RW-DCC-SKT,-0.03355678352884269,0.09595948889913623
2014-02-28,RW-DCC-SKT,0.0012991557316201,0.027992376427233432
2014-03-31,RW-DCC-SKT,0.00652415394169637,0.07870085883331172
2014-05-31,RW-DCC-SKT,-0.0009004052431641,0.011677313823461368
2014-06-30,RW-DCC-SKT,0.025765207886026386,0.09468104908037052
2014-07-31,RW-DCC-SKT,-0.042256805306871155,0.028846503565072255
2014-08-31,RW-DCC-SKT,-0.00658467379005151,0.02546241660861655
2014-09-30,RW-DCC-SKT,-0.0197946273281794,0.07888630265093768
2014-10-31,RW-DCC-SKT,-0.003907624831017,0.0294757427959219
2014-11-30,RW-DCC-SKT,-0.007077951922651482,0.014006910135936518
2014-12-31,RW-DCC-SKT,-0.009560558613826492,0.010970637943186317
2015-01-31,RW-DCC-SKT,-0.015932218190004965,0.011405705249400605
2015-02-28,RW-DCC-SKT,-0.008841498981449163,0.01717325281876274
2015-03-31,RW-DCC-SKT,-0.010959840236342,0.08568848404047127
2015-04-30,RW-DCC-SKT,-0.017122697512862124,0.012090500671802085
2015-05-31,RW-DCC-SKT,-0.013043952284413097,0.017403570283325318
2015-06-30,RW-DCC-SKT,0.014095045399153811,0.04712813742600837
2015-07-31,RW-DCC-SKT,-0.026227880641893738,0.015846670316272096
2015-08-31,RW-DCC-SKT,-0.012778730449778838,0.02494387057498507
2015-09-30,RW-DCC-SKT,0.01016567447346809,0.010873114640815378
2015-10-31,RW-DCC-SKT,0.007623457254564868,0.0114783665727971
2015-11-30,RW-DCC-SKT,-0.01762107790723216,0.007189600301737154
2015-12-31,RW-DCC-SKT,-0.029817595503874587,0.04057518813194725
2016-01-31,RW-DCC-SKT,0.02788214503425087,0.031610769443968026
2016-02-29,RW-DCC-SKT,0.022674601095956554,0.0012067127783448462
2016-04-30,RW-DCC-SKT,-0.00432251501150261,0.003114543633603176
2016-05-31,RW-DCC-SKT,-0.018393118753668714,0.007889936174344612
2016-06-30,RW-DCC-SKT,-0.0003000450090019008,0.09131684871291305
2016-07-31,RW-DCC-SKT,0.009262588442858386,0.006427129810971445
2016-08-31,RW-DCC-SKT,-0.003524353299963393,0.0005312913861103199
2016-09-30,RW-DCC-SKT,-0.0015865719675667916,0.014228186831752386
2016-10-31,RW-DCC-SKT,-0.027225045690634442,0.031959765525247416
2016-11-30,RW-DCC-SKT,0.040480241029006436,0.019826075139756396
2016-12-31,RW-DCC-SKT,0.013111728360191421,-1.894722774731649e-05
2017-01-31,RW-DCC-SKT,-0.009440094328681804,0.011398929063206806
2017-02-28,RW-DCC-SKT,0.03488440185350179,0.09213194925372359
2017-03-31,RW-DCC-SKT,0.004555827752146891,0.023225709170585834
2017-04-30,RW-DCC-SKT,0.012128986859165233,0.014325256220527452
2017-05-31,RW-DCC-SKT,-0.0001245484016303885,0.008811891830196256
2017-06-30,RW-DCC-SKT,-0.016715623736917654,0.023052735142819886
2017-07-31,RW-DCC-SKT,-0.010137148648446562,0.02733659672799393
